x,y
31,11.0806451612903
55,0.0
56,22.3108108108108
67,23.2717557251908
68,16.2551724137931
73,22.7470238095238
74,22.2754491017964
76,24.5783582089552
77,17.4935897435897
78,16.972972972973
80,26.4098360655738
82,14.4516129032258
83,22.5467032967033
84,18.2222222222222
86,18.4977578475336
89,20.3424947145877
90,27.172131147541
94,29.0384615384615
95,25.8666666666667
96,29.3478260869565
98,26.7935943060498
100,22.5576923076923
101,15.2408429503261
102,15.8327803583278
106,19.1048850574713
108,23.4492753623188
109,20.202808988764
110,21.5252643948296
113,22.6829652996845
114,20.4205607476636
115,0.0
116,15.6645569620253
118,21.3306451612903
119,23.2101313320826
120,25.5443037974684
121,16.6436781609195
122,22.8629032258065
123,19.7065217391304
125,18.6086497890295
127,16.3624454148472
128,27.5491071428571
129,11.5287081339713
130,22.1932555123217
133,30.9022988505747
134,21.9045383411581
135,20.8333333333333
137,24.7239819004525
139,21.3080808080808
140,20.6689124157844
141,22.1760563380282
143,23.6837060702875
144,26.3088685015291
145,20.8505747126437
147,20.609865470852
148,15.5062893081761
150,22.3491124260355
151,23.5491452991453
152,24.0760456273764
153,22.7450424929178
155,26.171875
156,20.6893203883495
157,23.0865842055186
158,18.2625538020086
159,15.5336134453782
160,19.8942731277533
162,21.8311688311688
163,16.3700128700129
164,21.5243619489559
166,23.3404825737265
168,23.1666666666667
169,25.4050991501416
170,20.1896551724138
173,19.2326388888889
174,21.5431309904153
175,21.7428571428571
177,22.0529801324503
178,22.9679144385027
179,22.0393258426966
181,15.4277539341917
182,23.9375
183,13.078431372549
184,29.9222222222222
185,20.9054545454545
187,24.6376
188,25.3114754098361
189,13.5067466266867
190,19.1289513296538
191,19.9563862928349
192,21.2717557251908
193,22.59375
195,25.2156862745098
196,22.9665226781857
197,16.6153846153846
198,20.8490566037736
199,24.532637075718
200,25.8667835232252
201,18.5227097767513
204,20.5582524271845
205,25.7837837837838
207,22.2142857142857
208,19.2383720930233
209,23.3022794846383
210,17.5810055865922
211,17.7142857142857
212,24.0584239130435
213,25.2845238095238
214,27.8199672667758
216,17.8053911900066
220,18.3557312252964
221,20.7314814814815
222,18.9418344519016
223,19.8941580756014
224,23.3671528218136
226,26.3459988485895
227,20.653809971778
228,24.8077474892396
229,23.8010012515645
230,21.6470588235294
231,23.9969696969697
232,26.3664383561644
233,10.9032258064516
234,24.0449438202247
235,28.2162921348315
236,22.5556092843327
237,19.1710691823899
238,21.8848920863309
239,14.2866282789507
240,21.9851551956815
241,26.4962686567164
243,25.8461538461538
244,15.0
245,22.0606060606061
246,31.5178571428571
247,20.111030478955
248,12.6839237057221
250,21.8654761904762
251,15.7838283828383
252,23.6690391459075
253,17.5697896749522
254,15.9259259259259
255,18.9983388704319
256,22.0095693779904
257,22.7372400756144
258,17.7768987341772
259,22.6897905759162
260,21.758064516129
261,20.2972067039106
262,17.3625654450262
264,26.0845481049563
265,24.5188811188811
266,23.2809633027523
268,26.0022075055188
269,23.3898305084746
270,24.7488038277512
271,21.4325699745547
272,19.9312039312039
273,21.1491228070175
274,26.8363636363636
277,20.5928792569659
278,18.0
279,12.5789473684211
280,23.5283605283605
281,14.8823529411765
282,21.0811724915445
283,16.8709288299156
284,25.0925480769231
285,18.9830508474576
287,23.0112570356473
288,26.4260869565217
289,18.1408934707904
290,25.1381668946648
292,37.953125
293,15.267094017094
294,18.5645161290323
295,18.9176136363636
296,20.5943442223306
297,21.5009784735812
298,23.1451612903226
299,21.7228915662651
300,21.3986599664992
301,24.6425389755011
302,16.9845111326234
303,33.2777777777778
304,19.6980504041845
305,19.9014598540146
306,24.0921544209215
307,17.1364985163205
308,18.4266666666667
309,16.5070028011205
310,25.38
311,24.8067885117493
312,18.5789473684211
313,21.1986455981941
314,16.542662116041
315,24.2950687146322
316,19.461215932914
317,19.9932279909707
318,19.6960784313725
319,16.9012539184953
320,28.2661290322581
321,20.5488621151272
322,24.2095709570957
323,13.3698224852071
324,21.5147928994083
325,15.1203293223559
326,20.4799154334038
327,17.2439862542955
328,21.6708605938601
329,19.3764705882353
330,19.5
331,23.7990825688073
332,24.0861759425494
333,13.9341772151899
334,26.1724415793715
335,24.0323488045007
337,21.0390810042634
338,18.721919302072
339,18.2523364485981
340,28.5819397993311
341,22.1122661122661
342,14.8515815085158
343,22.9227941176471
344,12.688679245283
345,15.8573883161512
346,25.7678571428571
347,22.8069584736251
348,18.9066666666667
349,20.3821229050279
350,24.0954545454545
351,19.6111850865513
352,21.4569536423841
353,20.609756097561
354,17.7388059701493
355,21.3666666666667
356,26.4429175475687
357,22.9367088607595
358,13.5480427046263
359,18.3173996175908
361,22.9709480122324
362,15.453125
363,22.7867469879518
364,22.018779342723
365,13.7524115755627
366,24.0096685082873
368,20.7392739273927
369,18.9334178820545
370,22.2974001268231
371,17.1659192825112
372,18.2055378061768
373,22.0188449848024
374,25.4066666666667
375,25.6666666666667
376,16.4136690647482
377,18.7372159090909
378,29.7410714285714
381,20.06
382,28.25
383,23.6991869918699
384,19.1159420289855
386,18.3050458715596
387,22.771349862259
388,22.2162162162162
390,14.4739776951673
391,24.6942745969983
393,21.6406570841889
394,11.7692307692308
395,18.4416666666667
396,16.5375
397,20.584498094028
399,21.6112311015119
401,17.6048951048951
402,20.4607977991747
403,22.570996978852
404,22.9456475583864
405,20.0501113585746
406,22.6420454545455
407,16.2203389830508
408,21.3150887573965
409,23.2095165003837
410,21.5555555555556
411,22.4722222222222
412,14.758064516129
413,23.083855799373
414,20.9067679558011
416,24.6465696465696
417,13.9843260188088
418,19.4354838709677
419,21.4630969609262
420,19.2834645669291
421,19.2128060263654
422,26.1949152542373
423,17.619153674833
424,21.3557692307692
425,23.4200743494424
426,16.8849557522124
427,25.3892156862745
429,19.7241746538871
430,25.5378670788253
431,25.4707482993197
432,24.2047244094488
433,19.5263157894737
435,18.4157303370787
436,18.1872909698997
438,24.7974452554745
439,14.4032258064516
440,21.036253776435
441,18.6801801801802
442,19.3182795698925
443,27.2658959537572
444,21.5393474088292
445,25.0170454545455
446,13.7382445141066
447,19.6903991370011
448,19.8794964028777
449,25.8857509627728
450,16.2592592592593
451,18.8043676069154
452,18.2384615384615
453,24.5224948875256
455,21.6812386156648
456,23.6295264623955
457,19.7586206896552
458,19.3485193621868
459,13.0267857142857
460,18.2833763996555
461,26.3272727272727
462,20.3375796178344
463,23.8252788104089
466,22.5635359116022
468,22.2665388302972
469,19.9628099173554
471,14.0358744394619
472,18.807486631016
473,23.6991869918699
474,21.75
475,22.4011142061281
476,20.2222222222222
479,20.1707589285714
480,13.1843971631206
481,24.768
482,17.5
483,18.8477272727273
484,22.9213836477987
486,15.3024193548387
487,18.8235294117647
488,24.2076677316294
489,22.1031914893617
490,27.4615384615385
491,17.6837606837607
492,25.8044554455446
493,22.1734317343173
495,17.8650190114068
496,16.6726618705036
500,24.6864035087719
501,23.9074675324675
502,30.0093457943925
503,22.7414075286416
505,27.2459677419355
507,21.9052077238151
508,24.0304347826087
509,27.5119047619048
510,22.0833333333333
511,23.0112781954887
515,22.5491990846682
516,20.8116634799235
517,21.2012195121951
519,15.1612903225806
521,24.4587155963303
522,23.4785353535354
524,25.27
525,24.5865384615385
526,24.1996951219512
528,23.388190267906
529,27.3925702811245
530,18.4784946236559
531,25.4982698961938
532,24.656862745098
533,19.8401727861771
534,23.2223300970874
535,20.5340909090909
536,24.6315789473684
537,29.0138888888889
538,15.0
539,17.75
541,24.7089627391742
542,20.4887063655031
543,13.2198581560284
544,28.728051391863
545,24.1610169491525
546,20.3382084095064
547,24.6216830932525
548,15.5824175824176
549,24.2361111111111
550,19.0238704177323
551,18.9208754208754
552,22.1306306306306
554,24.8356643356643
557,24.5200803212851
558,23.9955752212389
559,19.36
561,18.8362068965517
562,16.7817531305903
563,21.9427753934192
564,16.5806451612903
565,20.0454545454545
566,24.0340909090909
567,21.6451612903226
569,20.3875
570,13.9244444444444
571,16.6598639455782
573,24.7096774193548
574,25.7315436241611
575,24.9136904761905
576,25.758064516129
577,22.9847161572052
578,19.8965517241379
579,20.5581395348837
580,13.1351351351351
581,24.624703087886
583,19.7835051546392
584,23.78391959799
585,19.6349557522124
587,14.8404726735598
588,21.9941897998709
589,22.3058485139022
590,24.694614860259
591,21.4363256784969
592,25.0
594,27.2742881072027
595,19.8288288288288
596,24.4254606365159
597,22.2688172043011
598,20.9320987654321
599,26.4519950124688
600,22.5044247787611
601,20.8118081180812
602,20.7855029585799
603,22.7798742138365
604,21.7090680100756
605,21.7152658662093
606,26.3828828828829
607,26.9321533923304
610,24.7292817679558
611,16.8452380952381
612,20.9993964996983
613,17.86
614,14.0
615,26.5970149253731
616,17.547619047619
618,27.8731884057971
620,22.991124260355
621,16.3442906574394
622,23.3366778149387
624,21.4155251141553
625,23.771875
626,24.7079646017699
627,22.8794788273616
628,20.3474320241692
629,25.0505617977528
630,20.443143812709
631,21.34375
632,22.6644295302013
633,22.2065217391304
634,19.234309623431
636,20.6666666666667
637,21.4310344827586
639,19.4629080118694
640,24.6141304347826
641,22.8948439620081
642,23.8169934640523
643,22.431421446384
644,23.7781690140845
645,23.59375
646,20.0626290433586
647,17.8668779714739
649,20.6181818181818
650,24.6397260273973
651,20.8479755538579
652,26.9423076923077
654,21.4464285714286
655,16.6705202312139
657,22.2944606413994
661,20.9301470588235
663,16.4677419354839
665,28.1470588235294
666,24.8058912386707
667,20.8136924803591
668,22.0785123966942
669,24.2374581939799
670,15.7444933920705
671,22.6048387096774
672,18.6933701657459
674,20.5742904841402
675,21.4882943143813
677,17.7772657450077
678,25.1285067873303
679,22.1836902800659
680,22.6522821576764
682,14.3050847457627
683,21.0491228070175
684,22.6666666666667
685,17.5718390804598
687,15.2660550458716
689,25.4833091436865
690,20.2258064516129
691,19.2992957746479
692,22.6774869109948
693,22.4
694,23.0825242718447
695,24.1095890410959
696,21.7190082644628
697,18.8983516483517
700,22.6849315068493
701,17.6517857142857
704,15.5142857142857
705,21.641975308642
707,20.9941860465116
708,27.0461538461538
710,20.7378048780488
711,21.7262247838617
712,24.8067415730337
714,23.4354838709677
715,19.6036363636364
717,17.56
718,15.4285714285714
719,25.0582665695557
721,24.374358974359
722,18.7217391304348
723,19.4979253112033
725,22.0913793103448
726,21.5
727,14.2741935483871
728,25.2910216718266
731,25.693354683747
733,25.5865885416667
735,20.0526315789474
737,20.6341991341991
738,20.2393767705382
740,30.3016304347826
743,24.5459770114943
744,22.9265306122449
745,14.9722222222222
746,27.1085164835165
747,21.5806451612903
748,25.4185022026432
749,24.0470914127424
750,23.2295081967213
751,23.9
752,23.1149068322981
756,14.6363636363636
757,19.0747126436782
758,20.2788461538462
759,21.6721518987342
760,28.5571725571726
761,21.5847176079734
762,30.0613529103304
763,18.0428265524625
764,24.0088495575221
765,25.1764705882353
767,20.4032258064516
769,22.741935483871
770,18.5829268292683
771,21.6725352112676
772,20.6375
773,21.3322784810127
775,18.1675531914894
776,22.6260504201681
777,18.3414634146341
779,25.0
780,21.9674556213018
781,18.3138686131387
782,20.7629310344828
783,24.8205689277899
784,26.3548387096774
785,22.3876404494382
786,13.2314814814815
787,17.905701754386
788,22.0265486725664
789,25.3645833333333
792,20.6290322580645
793,18.271186440678
794,22.636815920398
795,15.875
798,14.4833333333333
799,22.2641509433962
802,20.4728862973761
803,23.4661016949153
804,20.7233201581028
805,19.741935483871
806,19.5328719723183
807,21.2916666666667
808,21.3357664233577
809,24.6157894736842
811,19.0168539325843
812,23.2177777777778
813,22.0787878787879
814,19.1508620689655
816,15.5436893203884
817,18.3112745098039
819,18.7219251336898
820,23.9680365296804
821,24.1228915662651
822,14.3928571428571
825,20.3956834532374
826,23.0132450331126
828,23.0495626822157
829,17.1096256684492
833,21.2377850162866
834,20.9748571428571
835,19.1612903225806
836,21.4733096085409
837,19.5926724137931
838,18.1849056603774
840,27.135593220339
842,16.14
843,19.0637898686679
844,24.4473684210526
845,21.9253112033195
846,18.4358288770054
848,19.7837837837838
849,17.3876221498371
850,22.01246105919
851,18.5535714285714
852,25.640434192673
853,21.0088105726872
854,22.7131578947368
857,21.0909090909091
859,21.5801749271137
860,22.2892561983471
861,21.2892405063291
862,23.0064456721915
864,23.0210526315789
866,26.789029535865
867,22.7553264604811
868,23.6205752212389
869,13.0725806451613
871,21.6929824561404
872,20.6425742574257
873,18.1958333333333
874,23.4160363086233
875,20.8152173913043
878,19.0740740740741
879,21.3676470588235
882,15.9065040650407
883,17.3971962616822
886,28.5
887,27.5
888,23.5073848827107
889,12.9210526315789
890,17.375
892,21.3221476510067
894,17.2258064516129
895,19.3800539083558
896,21.541910331384
898,21.9032258064516
899,22.9016018306636
900,24.7314814814815
